geo,year,country,recycling_rate,waste_generated_kg_pc,landfill_kg_pc,incineration_kg_pc,material_recycling_kg_pc,compost_digest_kg_pc,circular_material_use_rate,resource_productivity,environmental_tax_gdp,gdp_pc_eur,household_consumption_pc_eur,population_density,landfill_rate_proxy,incineration_rate_proxy,material_recycling_rate_proxy,compost_digest_rate_proxy,recycling_rate_lag1,recycling_rate_lag2,waste_generated_kg_pc_lag1,waste_generated_kg_pc_lag2,landfill_rate_proxy_lag1,landfill_rate_proxy_lag2,incineration_rate_proxy_lag1,incineration_rate_proxy_lag2,material_recycling_rate_proxy_lag1,material_recycling_rate_proxy_lag2,compost_digest_rate_proxy_lag1,compost_digest_rate_proxy_lag2,circular_material_use_rate_lag1,circular_material_use_rate_lag2,resource_productivity_lag1,resource_productivity_lag2,environmental_tax_gdp_lag1,environmental_tax_gdp_lag2,gdp_pc_eur_lag1,gdp_pc_eur_lag2,household_consumption_pc_eur_lag1,household_consumption_pc_eur_lag2,population_density_lag1,population_density_lag2,recycling_rate_trend_3y,landfill_rate_trend_3y,incineration_rate_trend_3y,ec_eea_2025_risk_label
LT,2022,Lithuania,48.4,465.0,63.0,177.0,122.0,102.0,4.0,0.8466,1.71,23690,13560,45.2,13.548387096774194,38.064516129032256,26.236559139784948,21.93548387096774,44.3,45.3,479.0,480.0,15.448851774530272,16.25,35.07306889352818,25.833333333333332,26.304801670146137,24.375,17.745302713987474,20.833333333333332,4.1,4.0,0.809,0.7888,1.99,2.09,20190.0,17890.0,11340.0,10020.0,44.6,44.6,-0.43333333333333474,-2.6622647132998605,7.784120870302863,1
LT,2023,Lithuania,49.3,446.0,35.0,180.0,110.0,107.0,4.1,0.8391,1.67,25880,14500,45.8,7.8475336322869955,40.35874439461883,24.663677130044842,23.99103139013453,48.4,44.3,465.0,479.0,13.548387096774194,15.448851774530272,38.064516129032256,35.07306889352818,26.236559139784948,26.304801670146137,21.93548387096774,17.745302713987474,4.0,4.1,0.8466,0.809,1.71,1.99,23690.0,20190.0,13560.0,11340.0,45.2,44.6,1.3333333333333333,-2.800822122571001,4.841803687095166,1
LU,2005,Luxembourg,43.5,672.0,126.0,254.0,172.0,121.0,,3.5344,2.94,65020,24930,179.9,18.75,37.79761904761905,25.595238095238095,18.00595238095238,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
LU,2006,Luxembourg,43.7,683.0,119.0,265.0,178.0,121.0,,3.3657,2.61,72260,26180,182.8,17.423133235724745,38.79941434846266,26.061493411420205,17.715959004392385,43.5,,672.0,,18.75,,37.79761904761905,,25.595238095238095,,18.00595238095238,,,,3.5344,,2.94,,65020.0,,24930.0,,179.9,,,,,0
LU,2007,Luxembourg,45.0,695.0,116.0,266.0,179.0,134.0,,3.7349,2.53,78310,26930,185.6,16.690647482014388,38.273381294964025,25.755395683453237,19.280575539568346,43.7,43.5,683.0,672.0,17.423133235724745,18.75,38.79941434846266,37.79761904761905,26.061493411420205,25.595238095238095,17.715959004392385,18.00595238095238,,,3.3657,3.5344,2.61,2.94,72260.0,65020.0,26180.0,24930.0,182.8,179.9,,,,0
LU,2008,Luxembourg,45.7,697.0,108.0,269.0,182.0,138.0,,4.1804,2.46,81780,27930,189.0,15.494978479196556,38.59397417503587,26.11190817790531,19.79913916786227,45.0,43.7,695.0,683.0,16.690647482014388,17.423133235724745,38.273381294964025,38.79941434846266,25.755395683453237,26.061493411420205,19.280575539568346,17.715959004392385,,,3.7349,3.3657,2.53,2.61,78310.0,72260.0,26930.0,26180.0,185.6,182.8,0.7333333333333343,-1.085007173601148,0.26545170913893895,0
LU,2009,Luxembourg,46.4,679.0,102.0,262.0,179.0,135.0,,4.1691,2.38,78380,27760,192.5,15.022091310751104,38.586156111929306,26.362297496318114,19.88217967599411,45.7,45.0,697.0,695.0,15.494978479196556,16.690647482014388,38.59397417503587,38.273381294964025,26.11190817790531,25.755395683453237,19.79913916786227,19.280575539568346,,,4.1804,3.7349,2.46,2.53,81780.0,78310.0,27930.0,26930.0,189.0,185.6,0.8999999999999986,-0.8003473083245467,-0.07108607884445206,0
LU,2010,Luxembourg,46.5,679.0,108.0,256.0,183.0,133.0,23.4,4.2715,2.26,83550,28730,196.0,15.905743740795288,37.702503681885126,26.95139911634757,19.587628865979383,46.4,45.7,679.0,697.0,15.022091310751104,15.494978479196556,38.586156111929306,38.59397417503587,26.362297496318114,26.11190817790531,19.88217967599411,19.79913916786227,,,4.1691,4.1804,2.38,2.46,78380.0,81780.0,27760.0,27930.0,192.5,189.0,0.5,-0.2616345804063667,-0.19029253769296636,0
LU,2011,Luxembourg,46.4,666.0,97.0,261.0,188.0,120.0,19.8,4.2562,2.3,85330,29370,200.4,14.564564564564565,39.189189189189186,28.22822822822823,18.01801801801802,46.5,46.4,679.0,679.0,15.905743740795288,15.022091310751104,37.702503681885126,38.586156111929306,26.95139911634757,26.362297496318114,19.587628865979383,19.88217967599411,23.4,,4.2715,4.1691,2.26,2.38,83550.0,78380.0,28730.0,27760.0,196.0,192.5,0.23333333333333192,-0.3101379715439971,0.1984050047177727,0
LU,2012,Luxembourg,47.4,652.0,93.0,249.0,182.0,128.0,17.7,4.3637,2.23,87540,30030,205.3,14.263803680981596,38.190184049079754,27.914110429447852,19.631901840490798,46.4,46.5,666.0,679.0,14.564564564564565,15.905743740795288,39.189189189189186,37.702503681885126,28.22822822822823,26.95139911634757,18.01801801801802,19.587628865979383,19.8,23.4,4.2562,4.2715,2.3,2.26,85330.0,83550.0,29370.0,28730.0,200.4,196.0,0.3333333333333333,-0.2527625432565029,-0.13199068761651725,0
LU,2013,Luxembourg,46.3,616.0,88.0,243.0,174.0,111.0,15.2,4.4686,2.05,90030,29950,210.1,14.285714285714286,39.44805194805195,28.246753246753247,18.01948051948052,47.4,46.4,652.0,666.0,14.263803680981596,14.564564564564565,38.190184049079754,39.189189189189186,27.914110429447852,28.22822822822823,19.631901840490798,18.01801801801802,17.7,19.8,4.3637,4.2562,2.23,2.3,87540.0,85330.0,30030.0,29370.0,205.3,200.4,-0.06666666666666761,-0.5400098183603337,0.5818494220556071,0
LU,2014,Luxembourg,47.7,626.0,89.0,237.0,178.0,121.0,11.1,4.3624,1.89,92760,30350,215.1,14.217252396166135,37.85942492012779,28.43450479233227,19.329073482428115,46.3,47.4,616.0,652.0,14.285714285714286,14.263803680981596,39.44805194805195,38.190184049079754,28.246753246753247,27.914110429447852,18.01948051948052,19.631901840490798,15.2,17.7,4.4686,4.3637,2.05,2.23,90030.0,87540.0,29950.0,30030.0,210.1,205.3,0.43333333333333474,-0.11577072279947664,-0.4432547563537976,0
LU,2015,Luxembourg,47.4,607.0,45.0,274.0,177.0,111.0,9.6,3.8931,1.76,95090,30940,220.3,7.413509060955519,45.14003294892916,29.159802306425043,18.28665568369028,47.7,46.3,626.0,616.0,14.217252396166135,14.285714285714286,37.85942492012779,39.44805194805195,28.43450479233227,28.246753246753247,19.329073482428115,18.01948051948052,11.1,15.2,4.3624,4.4686,1.89,2.05,92760.0,90030.0,30350.0,29950.0,215.1,210.1,0.0,-2.283431540008692,2.316616299949802,0
LU,2016,Luxembourg,49.2,815.0,35.0,379.0,233.0,167.0,7.1,4.0554,1.66,96230,31400,225.1,4.294478527607362,46.50306748466258,28.588957055214724,20.49079754601227,47.4,47.7,607.0,626.0,7.413509060955519,14.217252396166135,45.14003294892916,37.85942492012779,29.159802306425043,28.43450479233227,18.28665568369028,19.329073482428115,9.6,11.1,3.8931,4.3624,1.76,1.89,95090.0,92760.0,30940.0,30350.0,220.3,215.1,0.9666666666666686,-3.330411919368975,2.3516718455368775,0
LU,2017,Luxembourg,48.9,798.0,36.0,372.0,237.0,153.0,10.6,3.8779,1.64,97440,32340,230.6,4.511278195488722,46.61654135338346,29.69924812030075,19.172932330827066,49.2,47.4,815.0,607.0,4.294478527607362,7.413509060955519,46.50306748466258,45.14003294892916,28.588957055214724,29.159802306425043,20.49079754601227,18.28665568369028,7.1,9.6,4.0554,3.8931,1.66,1.76,96230.0,95090.0,31400.0,30940.0,225.1,220.3,0.3999999999999986,-3.2353247335591377,2.9190388110852226,0
LU,2018,Luxembourg,49.0,803.0,35.0,375.0,239.0,154.0,10.8,4.1771,1.69,98870,33280,235.1,4.35865504358655,46.699875466998755,29.763387297633873,19.17808219178082,48.9,49.2,798.0,815.0,4.511278195488722,4.294478527607362,46.61654135338346,46.50306748466258,29.69924812030075,28.588957055214724,19.172932330827066,20.49079754601227,10.6,7.1,3.8779,4.0554,1.64,1.66,97440.0,96230.0,32340.0,31400.0,230.6,225.1,0.5333333333333338,-1.018284672456323,0.5199475060231981,0
LU,2019,Luxembourg,48.9,791.0,35.0,369.0,235.0,152.0,9.1,4.2385,1.74,100420,33780,239.8,4.424778761061947,46.64981036662453,29.709228824273072,19.216182048040455,49.0,48.9,803.0,798.0,4.35865504358655,4.511278195488722,46.699875466998755,46.61654135338346,29.763387297633873,29.69924812030075,19.17808219178082,19.172932330827066,10.8,10.6,4.1771,3.8779,1.69,1.64,98870.0,97440.0,33280.0,32340.0,235.1,230.6,-0.10000000000000142,0.04343341115152821,0.04891429398731617,0
LU,2020,Luxembourg,52.8,790.0,31.0,341.0,232.0,186.0,9.7,4.2229,1.38,102190,31010,239.8,3.9240506329113924,43.164556962025316,29.367088607594937,23.544303797468356,48.9,49.0,791.0,803.0,4.424778761061947,4.35865504358655,46.64981036662453,46.699875466998755,29.709228824273072,29.763387297633873,19.216182048040455,19.17808219178082,9.1,10.8,4.2385,4.1771,1.74,1.69,100420.0,98870.0,33780.0,33280.0,239.8,235.1,1.2999999999999996,-0.19574252085910984,-1.1506614637860484,0
LU,2021,Luxembourg,55.3,793.0,32.0,323.0,238.0,200.0,8.7,4.1343,1.45,113920,34550,243.8,4.03530895334174,40.73139974779319,30.012610340479192,25.220680958385877,52.8,48.9,790.0,791.0,3.9240506329113924,4.424778761061947,43.164556962025316,46.64981036662453,29.367088607594937,29.709228824273072,23.544303797468356,19.216182048040455,9.7,9.1,4.2229,4.2385,1.38,1.74,102190.0,100420.0,31010.0,33780.0,239.8,239.8,2.099999999999999,-0.10778203008160325,-1.9894919064018548,0
LU,2022,Luxembourg,55.6,721.0,20.0,299.0,230.0,171.0,12.0,4.1233,1.24,117100,38010,252.6,2.7739251040221915,41.47018030513176,31.9001386962552,23.717059639389735,55.3,52.8,793.0,790.0,4.03530895334174,3.9240506329113924,40.73139974779319,43.164556962025316,30.012610340479192,29.367088607594937,25.220680958385877,23.544303797468356,8.7,9.7,4.1343,4.2229,1.45,1.38,113920.0,102190.0,34550.0,31010.0,243.8,239.8,2.2333333333333343,-0.550284552346585,-1.726543353830922,0
LU,2023,Luxembourg,56.5,718.0,21.0,292.0,227.0,178.0,10.1,4.4112,1.24,122970,40560,257.7,2.9247910863509747,40.66852367688022,31.615598885793872,24.79108635097493,55.6,55.3,721.0,793.0,2.7739251040221915,4.03530895334174,41.47018030513176,40.73139974779319,31.9001386962552,30.012610340479192,23.717059639389735,25.220680958385877,12.0,8.7,4.1233,4.1343,1.24,1.45,117100.0,113920.0,38010.0,34550.0,252.6,243.8,1.2333333333333343,-0.33308651552013924,-0.8320110950483652,0
LV,2005,Latvia,3.9,320.0,251.0,3.0,12.0,1.0,,0.8136,2.62,5910,3610,35.9,78.4375,0.9375,3.75,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
LV,2006,Latvia,4.5,343.0,302.0,2.0,13.0,2.0,,0.8136,2.34,7410,4680,35.6,88.0466472303207,0.5830903790087464,3.7900874635568513,0.5830903790087464,3.9,,320.0,,78.4375,,0.9375,,3.75,,0.3125,,,,0.8136,,2.62,,5910.0,,3610.0,,35.9,,,,,1
LV,2007,Latvia,5.0,391.0,334.0,2.0,17.0,2.0,,0.7715,2.15,9810,5780,35.3,85.42199488491049,0.5115089514066496,4.3478260869565215,0.5115089514066496,4.5,3.9,343.0,320.0,88.0466472303207,78.4375,0.5830903790087464,0.9375,3.7900874635568513,3.75,0.5830903790087464,0.3125,,,0.8136,0.8136,2.34,2.62,7410.0,5910.0,4680.0,3610.0,35.6,35.9,,,,1
LV,2008,Latvia,6.4,345.0,324.0,1.0,20.0,3.0,,0.8329,2.17,10720,6060,35.0,93.91304347826087,0.2898550724637681,5.797101449275362,0.8695652173913043,5.0,4.5,391.0,343.0,85.42199488491049,88.0466472303207,0.5115089514066496,0.5830903790087464,4.3478260869565215,3.7900874635568513,0.5115089514066496,0.5830903790087464,,,0.7715,0.8136,2.15,2.34,9810.0,7410.0,5780.0,4680.0,35.3,35.6,0.8333333333333335,5.158514492753625,-0.2158816425120773,1
LV,2009,Latvia,7.7,352.0,324.0,0.0,26.0,1.0,,1.1798,2.71,8590,5090,34.4,92.04545454545455,0.0,7.386363636363637,0.2840909090909091,6.4,5.0,345.0,391.0,93.91304347826087,85.42199488491049,0.2898550724637681,0.5115089514066496,5.797101449275362,4.3478260869565215,0.8695652173913043,0.5115089514066496,,,0.8329,0.7715,2.17,2.15,10720.0,9810.0,6060.0,5780.0,35.0,35.3,1.0666666666666667,1.3329357717112817,-0.19436345966958213,1
LV,2010,Latvia,9.4,324.0,294.0,0.0,28.0,2.0,1.2,0.9942,3.02,8380,5250,33.7,90.74074074074075,0.0,8.641975308641975,0.6172839506172839,7.7,6.4,352.0,345.0,92.04545454545455,93.91304347826087,0.0,0.2898550724637681,7.386363636363637,5.797101449275362,0.2840909090909091,0.8695652173913043,,,1.1798,0.8329,2.71,2.17,8590.0,10720.0,5090.0,6060.0,34.4,35.0,1.4666666666666668,1.7729152852767527,-0.17050298380221654,1
LV,2011,Latvia,9.7,350.0,258.0,0.0,30.0,4.0,2.9,0.8861,3.19,9240,5620,33.1,73.71428571428571,0.0,8.571428571428571,1.1428571428571428,9.4,7.7,324.0,352.0,90.74074074074075,92.04545454545455,0.0,0.0,8.641975308641975,7.386363636363637,0.6172839506172839,0.2840909090909091,1.2,,0.9942,1.1798,3.02,2.71,8380.0,8590.0,5250.0,5090.0,33.7,34.4,1.0999999999999996,-6.7329192546583885,-0.0966183574879227,1
LV,2012,Latvia,14.6,323.0,254.0,1.0,41.0,6.0,1.3,0.9464,3.11,10460,6250,32.7,78.63777089783282,0.30959752321981426,12.693498452012383,1.8575851393188854,9.7,9.4,350.0,324.0,73.71428571428571,90.74074074074075,0.0,0.0,8.571428571428571,8.641975308641975,1.1428571428571428,0.6172839506172839,2.9,1.2,0.8861,0.9942,3.19,3.02,9240.0,8380.0,5620.0,5250.0,33.1,33.7,2.3,-4.469227882540575,0.10319917440660475,1
LV,2013,Latvia,25.9,350.0,259.0,6.0,71.0,20.0,3.9,0.8945,3.29,10930,6710,32.4,74.0,1.7142857142857142,20.285714285714285,5.714285714285714,14.6,9.7,323.0,350.0,78.63777089783282,73.71428571428571,0.30959752321981426,0.0,12.693498452012383,8.571428571428571,1.8575851393188854,1.1428571428571428,1.3,2.9,0.9464,0.8861,3.11,3.19,10460.0,9240.0,6250.0,5620.0,32.7,33.1,5.5,-5.5802469135802495,0.5714285714285714,1
LV,2014,Latvia,27.0,364.0,258.0,5.0,85.0,13.0,5.3,0.9558,3.5,11430,6870,32.0,70.87912087912088,1.3736263736263736,23.35164835164835,3.5714285714285716,25.9,14.6,350.0,323.0,74.0,78.63777089783282,1.7142857142857142,0.30959752321981426,20.285714285714285,12.693498452012383,5.714285714285714,1.8575851393188854,3.9,1.3,0.8945,0.9464,3.29,3.11,10930.0,10460.0,6710.0,6250.0,32.4,32.7,5.766666666666667,-0.945054945054944,0.45787545787545786,1
LV,2015,Latvia,28.7,404.0,250.0,8.0,92.0,24.0,5.3,0.9275,3.64,12010,7070,31.8,61.881188118811885,1.9801980198019802,22.77227722772277,5.9405940594059405,27.0,25.9,364.0,350.0,70.87912087912088,74.0,1.3736263736263736,1.7142857142857142,23.35164835164835,20.285714285714285,3.5714285714285716,5.714285714285714,5.3,3.9,0.9558,0.8945,3.5,3.29,11430.0,10930.0,6870.0,6710.0,32.0,32.4,4.7,-5.585527593006979,0.5568668321940553,1
LV,2016,Latvia,25.2,410.0,263.0,10.0,62.0,42.0,6.6,1.0599,3.75,12500,7460,31.0,64.14634146341463,2.4390243902439024,15.121951219512194,10.24390243902439,28.7,27.0,404.0,364.0,61.881188118811885,70.87912087912088,1.9801980198019802,1.3736263736263736,22.77227722772277,23.35164835164835,5.9405940594059405,3.5714285714285716,5.3,5.3,0.9275,0.9558,3.64,3.5,12010.0,11430.0,7070.0,6870.0,31.8,32.0,-0.2333333333333331,-3.284552845528457,0.2415795586527294,1
LV,2017,Latvia,24.8,411.0,267.0,11.0,73.0,29.0,5.5,0.9792,3.64,13400,7970,30.7,64.96350364963503,2.67639902676399,17.761557177615572,7.0559610705596105,25.2,28.7,410.0,404.0,64.14634146341463,61.881188118811885,2.4390243902439024,1.9801980198019802,15.121951219512194,22.77227722772277,10.24390243902439,5.9405940594059405,6.6,5.3,1.0599,0.9275,3.75,3.64,12500.0,12010.0,7460.0,7070.0,31.0,31.8,-0.7333333333333331,-1.9718724098286156,0.43425755104587216,1
LV,2018,Latvia,25.2,407.0,240.0,8.0,78.0,25.0,4.7,0.9375,3.52,14620,8540,30.4,58.96805896805897,1.9656019656019657,19.164619164619165,6.142506142506143,24.8,25.2,411.0,410.0,64.96350364963503,64.14634146341463,2.67639902676399,2.4390243902439024,17.761557177615572,15.121951219512194,7.0559610705596105,10.24390243902439,5.5,6.6,0.9792,1.0599,3.64,3.75,13400.0,12500.0,7970.0,7460.0,30.7,31.0,-1.1666666666666667,-0.9710430502509718,-0.004865351400004843,1
LV,2019,Latvia,41.0,439.0,252.0,15.0,158.0,22.0,4.8,0.9419,3.2,15450,8870,30.2,57.40318906605923,3.416856492027335,35.99088838268793,5.011389521640091,25.2,24.8,407.0,411.0,58.96805896805897,64.96350364963503,1.9656019656019657,2.67639902676399,19.164619164619165,17.761557177615572,6.142506142506143,7.0559610705596105,4.7,5.5,0.9375,0.9792,3.52,3.64,14620.0,13400.0,8540.0,7970.0,30.4,30.7,5.266666666666667,-2.247717465785134,0.32594403392781085,1
LV,2020,Latvia,39.7,478.0,253.0,13.0,155.0,35.0,5.2,0.9059,3.31,15370,8520,30.2,52.92887029288703,2.719665271966527,32.42677824267783,7.322175732217573,41.0,25.2,439.0,407.0,57.40318906605923,58.96805896805897,3.416856492027335,1.9656019656019657,35.99088838268793,19.164619164619165,5.011389521640091,6.142506142506143,4.8,4.7,0.9419,0.9375,3.2,3.52,15450.0,14620.0,8870.0,8540.0,30.2,30.4,4.966666666666668,-4.011544452249335,0.01442208173417899,1
LV,2021,Latvia,44.1,461.0,242.0,16.0,167.0,37.0,5.0,0.8986,2.99,17130,9530,30.0,52.49457700650759,3.470715835140998,36.22559652928417,8.026030368763557,39.7,41.0,478.0,439.0,52.92887029288703,57.40318906605923,2.719665271966527,3.416856492027335,32.42677824267783,35.99088838268793,7.322175732217573,5.011389521640091,5.2,4.8,0.9059,0.9419,3.31,3.2,15370.0,15450.0,8520.0,8870.0,30.2,30.2,6.300000000000001,-2.1578273205171263,0.5017046231796775,1
LV,2022,Latvia,50.8,464.0,202.0,14.0,157.0,79.0,4.3,0.8746,2.41,19130,11390,29.7,43.53448275862069,3.0172413793103448,33.83620689655172,17.025862068965516,44.1,39.7,461.0,478.0,52.49457700650759,52.92887029288703,3.470715835140998,2.719665271966527,36.22559652928417,32.42677824267783,8.026030368763557,7.322175732217573,5.0,5.2,0.8986,0.9059,2.99,3.31,17130.0,15370.0,9530.0,8520.0,30.0,30.2,3.2666666666666657,-4.622902102479512,-0.13320503757233007,1
LV,2023,Latvia,50.6,437.0,,,112.0,98.0,6.0,1.0839,2.4,21030,12190,30.2,,,25.62929061784897,22.42562929061785,50.8,44.1,464.0,461.0,43.53448275862069,52.49457700650759,3.0172413793103448,3.470715835140998,33.83620689655172,36.22559652928417,17.025862068965516,8.026030368763557,4.3,5.0,0.8746,0.8986,2.41,2.99,19130.0,17130.0,11390.0,9530.0,29.7,30.0,3.633333333333333,,,1
MT,2005,Malta,9.1,625.0,568.0,0.0,12.0,45.0,,1.8418,3.07,12710,8150,1279.6,90.88,0.0,1.92,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MT,2006,Malta,13.7,667.0,577.0,0.0,20.0,70.0,,1.5432,3.19,13270,8590,1284.3,86.50674662668666,0.0,2.998500749625187,10.494752623688155,9.1,,625.0,,90.88,,0.0,,1.92,,7.2,,,,1.8418,,3.07,,12710.0,,8150.0,,1279.6,,,,,1
MT,2007,Malta,4.7,677.0,646.0,0.0,16.0,15.0,,1.9572,3.52,14200,8910,1288.8,95.42097488921713,0.0,2.363367799113737,2.2156573116691285,13.7,9.1,667.0,625.0,86.50674662668666,90.88,0.0,0.0,2.998500749625187,1.92,10.494752623688155,7.2,,,1.5432,1.8418,3.19,3.07,13270.0,12710.0,8590.0,8150.0,1284.3,1279.6,,,,1
MT,2008,Malta,5.0,688.0,654.0,0.0,34.0,0.0,,2.2896,3.2,15230,9310,1295.5,95.05813953488372,0.0,4.941860465116279,0.0,4.7,13.7,677.0,667.0,95.42097488921713,86.50674662668666,0.0,0.0,2.363367799113737,2.998500749625187,2.2156573116691285,10.494752623688155,,,1.9572,1.5432,3.52,3.19,14200.0,13270.0,8910.0,8590.0,1288.8,1284.3,-1.3666666666666665,1.3927131782945754,0.0,1
MT,2009,Malta,6.9,671.0,626.0,0.0,46.0,0.0,,2.1279,3.08,15240,9290,1305.3,93.2935916542474,0.0,6.855439642324888,0.0,5.0,4.7,688.0,677.0,95.05813953488372,95.42097488921713,0.0,0.0,4.941860465116279,2.363367799113737,0.0,2.2156573116691285,,,2.2896,1.9572,3.2,3.52,15230.0,14200.0,9310.0,8910.0,1295.5,1288.8,-2.266666666666666,2.262281675853577,0.0,1
MT,2010,Malta,8.9,623.0,545.0,0.0,55.0,0.0,5.3,2.6099,2.78,16550,9690,1311.7,87.47993579454254,0.0,8.828250401284109,0.0,6.9,5.0,671.0,688.0,93.2935916542474,95.05813953488372,0.0,0.0,6.855439642324888,4.941860465116279,0.0,0.0,,,2.1279,2.2896,3.08,3.2,15240.0,15230.0,9290.0,9310.0,1305.3,1295.5,1.4000000000000001,-2.6470130315581977,0.0,1
MT,2011,Malta,15.4,622.0,512.0,6.0,89.0,7.0,4.5,2.0005,3.0,16890,10260,1317.3,82.31511254019293,0.9646302250803859,14.308681672025724,1.1254019292604502,8.9,6.9,623.0,671.0,87.47993579454254,93.2935916542474,0.0,0.0,8.828250401284109,6.855439642324888,0.0,0.0,5.3,,2.6099,2.1279,2.78,3.08,16550.0,15240.0,9690.0,9290.0,1311.7,1305.3,3.466666666666667,-4.247675664896931,0.3215434083601286,1
MT,2012,Malta,14.8,612.0,503.0,3.0,77.0,12.0,3.9,1.8285,2.75,17820,10550,1329.2,82.18954248366013,0.49019607843137253,12.581699346405228,1.9607843137254901,15.4,8.9,622.0,623.0,82.31511254019293,87.47993579454254,0.9646302250803859,0.0,14.308681672025724,8.828250401284109,1.1254019292604502,0.0,4.5,5.3,2.0005,2.6099,3.0,2.78,16890.0,16550.0,10260.0,9690.0,1317.3,1311.7,2.6333333333333333,-3.7013497235290864,0.16339869281045752,1
MT,2013,Malta,12.5,604.0,495.0,2.0,76.0,0.0,6.3,2.3275,2.52,19120,10900,1348.0,81.95364238410596,0.33112582781456956,12.582781456953642,0.0,14.8,15.4,612.0,622.0,82.18954248366013,82.31511254019293,0.49019607843137253,0.9646302250803859,12.581699346405228,14.308681672025724,1.9607843137254901,1.1254019292604502,3.9,4.5,1.8285,2.0005,2.75,3.0,17820.0,16890.0,10550.0,10260.0,1329.2,1317.3,1.2,-1.84209780347886,0.11037527593818985,1
MT,2014,Malta,11.7,629.0,506.0,2.0,73.0,0.0,6.4,1.8083,2.69,20620,11070,1375.2,80.44515103338632,0.3179650238473768,11.605723370429253,0.0,12.5,14.8,604.0,612.0,81.95364238410596,82.18954248366013,0.33112582781456956,0.49019607843137253,12.582781456953642,12.581699346405228,0.0,1.9607843137254901,6.3,3.9,2.3275,1.8285,2.52,2.75,19120.0,17820.0,10900.0,10550.0,1348.0,1329.2,-1.2333333333333336,-0.6233205022688679,-0.2155550670776697,1
MT,2015,Malta,10.9,643.0,676.0,2.0,70.0,0.0,4.6,1.6636,2.61,23000,11350,1408.4,105.13219284603421,0.3110419906687403,10.88646967340591,0.0,11.7,12.5,629.0,604.0,80.44515103338632,81.95364238410596,0.3179650238473768,0.33112582781456956,11.605723370429253,12.582781456953642,0.0,0.0,6.4,6.3,1.8083,2.3275,2.69,2.52,20620.0,19120.0,11070.0,10900.0,1375.2,1348.0,-1.3,7.647550120791361,-0.05971802925421075,1
MT,2016,Malta,12.7,643.0,488.0,2.0,81.0,0.0,4.2,1.7201,2.57,23900,11510,1450.2,75.89424572317263,0.3110419906687403,12.597200622083982,0.0,10.9,11.7,643.0,629.0,105.13219284603421,80.44515103338632,0.3110419906687403,0.3179650238473768,10.88646967340591,11.605723370429253,0.0,0.0,4.6,6.4,1.6636,1.8083,2.61,2.69,23000.0,20620.0,11350.0,11070.0,1408.4,1375.2,0.06666666666666643,-2.0197988869777768,-0.006694612381943095,1
MT,2017,Malta,11.5,667.0,531.0,0.0,77.0,0.0,6.5,2.2552,2.42,26820,12020,1495.2,79.61019490254873,0.0,11.544227886056971,0.0,12.7,10.9,643.0,643.0,75.89424572317263,105.13219284603421,0.3110419906687403,0.3110419906687403,12.597200622083982,10.88646967340591,0.0,0.0,4.2,4.6,1.7201,1.6636,2.57,2.61,23900.0,23000.0,11510.0,11350.0,1450.2,1408.4,-0.06666666666666643,-0.2783187102791989,-0.10598834128245893,1
